,filmtv_id,title,year,genre,duration,country,directors,actors,avg_vote,critics_vote,public_vote,total_votes,description,notes,humor,rhythm,effort,tension,erotism
22634,40803,Kansas Pacific ,1953,Western,73,United States,Ray Nazarro,"Sterling Hayden, Eve Miller, Barton MacLane, Harry Shannon, Tom Fadden, Reed Hadley, Douglas Fowley, Robert Keys, Irving Bacon, Myron Healey",5.7,6.0,5.0,10,"On the eve of the Civil War, Captain John Nelson is sent by the government to direct the construction of a railway. A group of pro-auditors tries to sabotage the project: in the meantime, Nelson meets the beautiful Barbara Bruce ...","Conventional but snappy, with the always powerful Hayden.",0,2,0,2,0
22638,40810,The Hole ,2010,Horror,92,United States,Joe Dante,"Chris Massoglia, Nathan Gamble, Haley Bennett, Teri Polo, Bruce Dern, Quinn Lord, John DeSantis, Merritt Patterson, Chelsea Ricketts, Douglas Chapman",6.2,6.46,6.0,127,"Two brothers come across a strange hole in the basement of their home. Together with a neighbor they decide to explore it, venturing into underground meanders that will prove to contain all their deepest and most ancient fears.","Visions of horror in 3D for the film presented out of competition at the 2009 Venice Film Festival, written by Mark L. Smith and embellished with two cameos, Dick Miller and Bruce Dern, guardian angels from the Gremlins director's factory. Almost a Matinée, but with a more ferocious art of emotion that manipulates teen cinema to evoke the traumas buried in consciousness. The fear of the dark never ends.",1,2,0,2,0
22646,40821,Tron Legacy,2010,Fantasy,127,United States,Joseph Kosinski,"Jeff Bridges, Garrett Hedlund, Olivia Wilde, Michael Sheen, John Hurt, Serinda Swan, Beau Garrett, Amy Esterle, Bruce Boxleitner",5.3,4.75,6.0,161,"Sam Flynn (Garrett Hedlund) investigates the disappearance of his father Kevin (Jeff Bridges), whom he hasn't seen in 25 years. The truth is more incredible than you can imagine: Kevin is a prisoner of a virtual reality animated by gladiator games. A fantastic but dangerous world in which even Sam finds himself catapulted: from that moment father and son have to face a desperate journey to escape from cyberspace and return to the real universe.","The promises are largely kept, but the banality and the jams of the script are also accentuated by the first film. Impressive are the sinister and rejuvenated Jeff Bridges, Michael Sheen who dances and kills like a glam rock star and the sinuous Olivia Wilde and Beau Garrett. Too bad that two hours are too long and flow like the update of a glorious but old program.",1,2,1,2,1
22661,40854,Prairie Fever ,2008,Western,81,United States,"Stephen Bridgewater, David S. Cass sr.","Kevin Sorbo, Lance Henriksen, Dominique Swain, Jamie Anne Allman, Jillian Armenante, Felicia Day, Lucy Lee Flippin, Robert Norsworthy, Blake Gibbons, Don Swayze",3.5,3.0,4.0,5,"Sheriff Preston Biggs has entered a period of severe crisis since he lost his wife in a robbery. Although perpetually alcoholic, he is in charge of accompanying some women affected by the so-called ""prairie fever"", a sort of mental instability. Meanwhile, he meets the attractive Olivia.",,0,2,0,1,0
22686,40893,Red Sands ,2009,Horror,88,United States,Alex Turner,"Shane West, Leonard Roberts, Aldis Hodge, Callum Blue, Brendan Miller, Theo Rossi, Noel Gugliemi, Mercedes Masöhn, Govinda Touzene, Andrew Elvis Miller",4.3,4.0,5.0,5,"According to an ancient legend handed down by the Afghan people, the Djinn are ancestral spirits made of fire, who can take any shape and want to dominate the world and humans. The only way to stop them is to imprison them in vessels similar to the mythical Aladdin's lamp. A squadron of American soldiers at the front has the bad idea of ??blowing up a statue, causing a Djinn to wake up. The monster is terribly thirsty for blood and revenge.","Hallucinated horror with undoubtedly original assumptions, even if the idea of ??an evil and monstrous version of the genie of the Thousand and One Nights lamp can be almost ridiculous to Western audiences.",0,2,0,2,0
22687,40894,Lies & Illusions,2009,Action,95,United States,Tibor Takacs,"Christian Slater, Cuba Gooding jr., Sarah Ann Schultz, Christa Campbell, Robert Giardina, Al Madrigal, Kelly Hyde, Lochlyn Munro, Dominic Salvatore, Tracy Schornick",3.3,3.33,3.0,13,"Wes Wilson is a writer who became famous thanks to a bestseller, in which he explains how honesty is the only weapon to save romantic relationships. When his girlfriend is kidnapped and left for dead, his life suddenly takes an unexpected turn: chased by a secret agent, the man suddenly finds himself trapped in a shady game of spy intrigue and stolen diamonds. He will discover that his girlfriend is not quite the person he thought he knew ...",Action comedy with the interesting duo Christian Slater-Cuba Gooding jr. Behind the camera directs the Hungarian-born director who shot the horror fantasy _Do not open that gate_ in the 1980s.,1,2,1,2,1
22688,40895,Legion,2010,Horror,100,United States,Scott Stewart,"Paul Bettany, Kevin Durand, Dennis Quaid, Doug Jones, Lucas Black, Adrianne Palicki, Charles S. Dutton, Kate Walsh, Tyrese Gibson, Willa Holland",4.3,4.0,5.0,118,"The Earth was hit by an apocalyptic catastrophe that wiped out a large part of the human population. A group of strangers find themselves by chance in a remote inn in the American desert: among them Bob (Dennis Quaid) and Michael (Paul Bettany). A glimmer of salvation seems to open: the waitress of the restaurant carries the Messiah in her womb, who will be able to save the last survivors from the total end.","Legion, forty million dollars in receipts in the US, demonstrates two things: that horror is saving American cinema from ignominy and that it is enough to interpret the genre well to entertain.",1,2,1,3,0
22700,40911,Half Past Dead 2 ,2007,Action,92,United States,Art Camacho,"Bill Goldberg, Kurupt, Jack Conley, Robert Madrid, Morocco Omari, Angell Conwell, Robert LaSardo, Alona Tal, Noelle Evans, Robert Torti",4.3,4.33,,3,"The situation inside a maximum security prison is critical, the various and warlike gangs of inmates dictate their laws by force. After yet another act of blood, a revolt between prisoners explodes in all its violence. The guards seem to have received strict orders not to intervene. Among the inmates, newcomer Twitch must choose which side to stand to save his skin. He teams up with the dreaded Burk, the self-proclaimed boss of a powerful gang. With his cooperation, Twitch begins to try to trace the person responsible for the riot. However, some do not like having certain issues investigated and their lives will begin to be in danger.",,0,2,0,2,0
22704,40923,Sorority Row,2009,Horror,101,United States,Stewart Hendler,"Briana Evigan, Leah Pipes, Rumer Willis, Jamie Chung, Margo Harshman, Julian Morris, Matt O'Leary, Caroline D'Amore, Maxx Hennard, Audrina Patridge",3.9,,4.0,23,"A group of girls, part of a female university fraternity, organize a joke on one of them. The game becomes too heavy and the young woman dies tragically. In order not to jeopardize their future, they make the joint decision to make the body disappear and to keep the secret about the misfortune. After a year, someone will begin to haunt them and sadistically kill them, one after the other.","The breath of the devil in Blood Pact is very labored. It is so bad that the horror remains only on the surface through sound effects and serial killings, shown with zero inventiveness.",0,2,0,2,1
22738,41002,Diary of the Dead ,2007,Horror,95,United States,George A. Romero,"Michelle Morgan, Joshua Close, Shawn Roberts, Amy Ciupak Lalonde, Joe Dinicol, Scott Wentworth, Philip Riccio, Chris Violette, Tatiana Maslany, Todd Schroeder",7.6,7.96,7.0,155,"Jason, an aspiring filmmaker, wants to make an independent horror in the woods with some friends. During the first night, the boys hear incredible news on the radio about dead bodies coming back to life and attacking human beings. Despite the violence and fear, Jason always keeps the video camera with him, with which he documents the looming horror. His filming will become the documentary entitled The Death of Death, which is the film we are seeing.","With a skilful use of horizontal means of communication, that is, accessible to all, including the Internet and digitally, the director from Pittsburgh demonstrates how independent and experimental cinema can be made with the breath of a beautiful story. If even death is not certain in a reality show context or in front of the television cameras, what remains of the ""truth""?",1,4,4,3,1
22749,41016,Ninja Assassin,2009,Action,99,United States,James McTeigue,"Naomie Harris, Randall Duk Kim, Rain, Sung Kang, Rick Yune, Sho Kosugi, Ben Miles, Guido Föhrweißer, Togo Igawa, Stephen Marcus",4.9,5.17,5.0,38,"Raizo was picked up on the streets as a child and raised in the powerful and top secret Ozunu clan, a sect of assassins led by the ruthless Takeshi. Having become a perfectly trained killer, he goes into crisis when the clan sentences a friend of his to death. With the help of Mika, a Berlin agent of Europol who wants to defeat the organization, she prepares her revenge.","Given the umpteenth fighters fly, the physique of the young Rain appreciated, very little remains. The memory of a lot of massacres and a lot of action.",0,2,0,1,0
22767,41051,24: Redemption,2008,Action,102,United States,Jon Cassar,"Kiefer Sutherland, Cherry Jones, Bob Gunton, Colm Feore, Powers Boothe, Robert Carlyle, Jon Voight, Peter MacNicol, Gil Bellows, Hakeem Kae-Kazim",5.8,5.5,6.0,19,"Jack Bauer, to escape his past and the government's investigation of him, exiled himself to the African town of Sangala where he works on a mission for orphaned children, coordinated by his friend Carl Benton. The territory is controlled by General Juma, who is about to carry out a coup. His right-hand man, Colonel Dubaku, is determined to kidnap the mission's children to make little soldiers, and Bauer and Benton must fight to save them. Meanwhile, in Washington, the presidency is about to pass from Noah Daniels to Allison Taylor, the first woman in the White House.","Tv movie based on the famous series, produced between the sixth and seventh season.",0,2,0,2,0
22771,41061,G-Force ,2009,Fantasy,88,United States,Hoyt Yeatman,"Bill Nighy, Will Arnett, Zach Galifianakis, Kelli Garner, Tyler Patrick Jones, Piper Mackenzie Harris, Gabriel Casseus, Jack Conley, Niecy Nash, Justin Mentell",5.2,5.33,5.0,22,"The guinea pigs Darwin (the team leader), Juarez (martial arts specialist), Blaster (weapons expert), together with the mole Speckles (computer expert) and the fly Mooch (the vigilantes), form a superteam, a very efficient and deadly team. It will be to them that the United States government will entrust the mission to thwart the evil plan of a great tycoon, Leonard Saber, who plans to destroy the world with his appliances.","Guinea pigs against killer appliances! A premise crazy enough to snatch a few smiles, despite the fact that films with digital and talking animals can hardly be taken anymore. It is a pity that the do-gooders spread to the point of infecting even the villain of the film: without a major nemesis you can have fun, but only a little.",1,2,0,1,0
22785,41081,Hollow Man II ,2006,Action,91,United States,Claudio Fäh,"Christian Slater, Peter Facinelli, Laura Regan, David McIlwraith, William MacDonald, Sarah Deakins, Jessica Harmon, Sonya Salomaa, Terri Anne Welyki, John Shaw",3.5,4.0,3.0,4,A Seattle cop and a biologist join forces to hunt down a mysterious and invisible killer.,,0,0,0,1,0
22805,41115,Takers,2010,Action,107,United States,John Luessenhop,"Paul Walker, Hayden Christensen, Matt Dillon, Zoë Saldana, Idris Elba, Jay Hernandez, Johnathon Schaech, Michael Ealy, Steve Harris, Chris Brown",4.9,4.6,5.0,54,"A well-known gang of bank robbers scoffs at the police by landing a series of spectacular shots. The guys have just worked out the perfect plan: a robbery that will yield a whopping 20 million dollars. On their trail, however, is a stubborn Manhattan detective (Matt Dillon), determined to give young criminals a hard time.",,0,2,0,1,0
